s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,member,members_found
https://golemlab.eu/graph/36699427,54,Perpetual Datejust,"When the general public hears the name Min Yoongi, they know him as the world-famous model who’s beyond talented in his craft. When the modeling industry hears the name Min Yoongi, they remember you: his resolute, firm, and sometimes rude manager who always puts Yoongi’s best interests at heart — no matter what. Alternatively, you’re Yoongi’s manager and for the first time ever, you take a break away from him.",2022-01-27,18624,Not Rated,F/M,Completed,Model Min Yoongi | Suga,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/14096262,54,Addicted,"I was at his house again. For a split second, I don't want to be let in but where was the fun in that? I needed something only Min Yoongi could give me. I wanted it bad.",2018-03-25,2702,Explicit,F/M,Completed,Adorable Min Yoongi | Suga | Begging | Blow Jobs | Masturbation | Sexy Times | Short One Shot | Smut | Unresolved Romantic Tension,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/20101240,54,Your First Time With Yoongi,A domestic hc with dom!Reader.,2019-08-04,2618,Explicit,F/M,Completed,Aftercare | Alternate Universe - Domestic | Couch Cuddles | Cunnilingus | Cute Min Yoongi | Suga | Degradation | Dom/sub | Face Slapping | Feeding | Femdom | Fluff and Smut | French Kissing | Hand Jobs | Headcanon | Mutual Masturbation | Name-Calling | Protected Sex | Riding | Rope Bondage | Sloppy Makeouts | Smut | Sub Min Yoongi | Suga | Vaginal Fingering | Vaginal Sex | Wet & Messy | boyfriend yoongi | bullet points | dom!reader | femdom!reader | sub!yoongi,Min Yoongi | Suga/Reader Series: Domestic Sub!BTS [10],yoongi,{'yoongi'}
https://golemlab.eu/graph/9597113,54,A Secret's Worst Enemy,Jealousy can be a secret's worst enemy.,2017-02-06,1329,Teen And Up Audiences,F/M,Completed,Jealous Yoongi | Playboy jimin | Underground | but it was a request so | lol | not something i'd usually write | srry it kinda sucks | they know | they steal a painting | they're all criminals | thieves ig | yoongi is jealous,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/18284816,54,In Your Arms Is Where I Belong,Your first date fails. Your night is ruined. Your makeup is ruined. You are ruined. Until Yoongi rescues you and cheers you up.,2019-03-30,2347,Not Rated,F/M,Completed,Basically just Yoongi fluff | Cuddling | Failed Date | Fluff and Angst | Min Yoongi | Suga Is a Good Friend | Rom-com movie watching | Soft Min Yoongi | Suga | Yoongi cheers you up,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/10928388,54,Ten Moments,There were ten moments that led to me loving Min Yoongi more than life itself.,2017-05-17,4828,General Audiences,F/M,In-Progress,CEO Min Yoongi | Suga | Cute Min Yoongi | Suga | Fluff | Romance | maybe future smut,Min Yoongi | Suga/You,yoongi,{'yoongi'}
https://golemlab.eu/graph/13338984,53,Moments of Convenience,A collection of ramblings in which you and Yoongi are dating and you work weekends part time at a convenience store at the edge of campus in order to help pay for tuition; he often hangs out during your shift.,2018-01-11,2059,Not Rated,F/M,In-Progress,Alternate Universe - College/University | Alternate Universe - Convenience Store | Boyfriend Min Yoongi | Suga | Cute Min Yoongi | Suga | Dating | Drabble Collection | Eventual Smut | Fluff | Fluff and Humor | Good Boyfriend Min Yoongi | Suga | Humor | Jealous Min Yoongi | Suga | Min Yoongi | Suga Is a Tease | Protective Min Yoongi | Suga | Teasing | maybe? - Freeform,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/21277658,53,Spill Your Soul,"it's easier to hide than to trust, it's easier to lie than to confide. Yoongi just can't seem to get over you even though it's been five years.  You're just really good friends now, and he's grateful for that.  So why can't he move on?  Why is he so ecstatic that you're single once again even though you're broken? The timing just never seems to work out for the two of you...until it does",2019-11-02,16761,Not Rated,F/M,Completed,Alternate Universe - Bakery | Alternate Universe - Modern Setting | Angst with a Happy Ending | Baker Kim Seokjin | Jin | Depressed Min Yoongi | Suga | Domestic Fluff | EP release | Emotional Hurt/Comfort | Fluff and Angst | Mental Breakdown | Min Yoongi | Suga Is Whipped | Min Yoongi | Suga is Bad at Feelings | Post-Break Up | Producer Min Yoongi | Suga | Rapper Min Yoongi | Suga | Revised Version | Sleepy Cuddles | Trust Issues | music buddies,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/16911522,53,Digital Memories,Yoongi as a father in the return of superman show,2018-12-08,2696,Teen And Up Audiences,F/M,Completed,Domestic Fluff | bts as fathers | husband yoongi | the return of superman | yoongi as a father,Min Yoongi | Suga/Reader Series: TROS [3],yoongi,{'yoongi'}
https://golemlab.eu/graph/23997472,53,I'll Show You,"Yoongi is on his way home on a rainy night, and you’re trying to have dinner ready, but things aren’t going your way.",2020-05-04,1394,Teen And Up Audiences,F/M,Completed,Chef Min Yoongi | Suga | Cooking | Cuddling & Snuggling | Domestic Boyfriends | Domestic Fluff | Fluff | Gentle Kissing | Napping | Romance | Romantic Fluff | Soft Min Yoongi | Suga,Min Yoongi | Suga/Reader Series: Rainy Day Sessions [2],yoongi,{'yoongi'}
https://golemlab.eu/graph/24917317,53,After Concert Blow,"Where y/n decides to act like a brat and not give Yoongi a high five after a great concert. Yoongi takes her to a bathroom, away from prying eyes to get his reward. “I’d have you on my cock like this every day baby, if I could...” 💦🤧🍆👄🔞",2020-06-25,1647,Explicit,F/M,Completed,Blow Jobs | Mischievous Brat | Recorded Sex | after concert rendezvous | air play | cock play | don’t tease the kitty | more where that came from,Min Yoongi | Suga/Reader Series: Y/N centric AUs [6],yoongi,{'yoongi'}
https://golemlab.eu/graph/26327884,53,"Demon? No, Angel.",yoongi is a softhearted demon who likes to mess with y/n after she accidentally summoned him and now neither want him to leave.,2020-09-06,1012,Not Rated,F/M,Completed,Anxiety | Crush | Cute | Cute Ending | Cute Min Yoongi | Suga | Cute Yoongi | Demon | Demon AU | Demon Yoongi | Fluff | Fluffy | Fluffy Ending | Friendship | Love | Min Yoongi | Suga Is Whipped | No Smut | Summoned | Yoongi - Freeform | Yoongi is a tease | ghost - Freeform | spells | suga - Freeform,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/13416240,53,Seize My Heart And Soul,~~~ Maybe I should've gone easy on my body. Was it a good decision? Some would say it wasn't. But it led me to him. Min Yoongi. ~~~ SOULMATE AU! Updates atleast once a week,2018-01-18,3738,General Audiences,F/M,In-Progress,Alternate Universe - Soulmates | Angst | Coma | Comatose | Disabled Character | Fluff | Hospitalization | Protective Min Yoongi | Suga | Seizures | Self-Insert | Soulmates | bts are not famous | intense angst okay im warning you | more tags to be added each chapter | suga is SUCH A SWEETIE,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/16115147,52,Stimming,It's a very short one-shot that involves Min Yoongi and a gender neutral reader; also involves stimming (see notes).,2019-09-27,332,General Audiences,F/M,Completed,Autism | Autism Spectrum | Domestic Fluff | Fluff and Angst | Gender-Neutral Pronouns | Min Yoongi | Suga Is a Sweetheart | Stimming,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/20594135,52,Head Rubs,Yoongi likes to have his head rubbed and hair pet after sex.,2019-09-10,485,Mature,F/M,Completed,Cute | Head Rubs | Minor Sexual Content | One Shot | Short One Shot | soft,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/14053482,52,The Last?,"""Please don't cry y/n. Let me cry for you."" -Yoongi finds you after a relapse",2018-03-22,1063,General Audiences,F/M,Completed,References to Agust D The Last | References to Depression | Self-Harm,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/39477783,52,Teardrop,"facing an uncertain future, you and an old friend take off for a trip into the relative wilderness",2022-06-06,45169,Explicit,F/M,In-Progress,Alcohol | Car Accidents | Everyone is Queer | Fuck gender | Great American Road Tripᵀᴹ | Implied/Referenced Drug Use | Kissing | Masturbation | Orgasm Control | Other Additional Tags to Be Added | Panic Attacks | Self-Doubt | a little light vore-related humor | fuck capitalism | minor off-screen character death (referenced) | reader and Yoongi are both in their early 30s | referenced to past smoking | slightly under-negotiated power play | someone's gonna fuck in this | this fic contains product placement | toxic insecurity | weird dick energy,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/17547230,52,My Brothers Bestfriend,"All she could think about was him. Min Yoongi. Her brothers best friend, even while she was lying in a pool of her own blood.",2019-01-26,1818,Mature,F/M,Completed,Crimes & Criminals | First Kiss | Fluff and Angst | Hate to Love | Kim Seokjin | Jin Being a Mom | Love | Near Death Experiences | Protective Older Brothers | Saving the World | Shyness | Unrequited Love,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/27175072,52,smut drabble game #3,"w: oral (m receiving), riding, bite/hickey kink(?), implied cockwarming",2020-10-24,2181,Explicit,F/M,Completed,,Min Yoongi | Suga/Reader Series: drabbles [14],yoongi,{'yoongi'}
https://golemlab.eu/graph/25034860,52,Read Between the Lines,"Solving cases was what you’d signed up to do, but solving them with your academy crush turned partner was not on the agenda.",2020-07-02,18062,Teen And Up Audiences,F/M,Completed,Crime Novel | Crime Scenes | Cute Min Yoongi | Suga | Detective Min Yoongi | Suga | Grumpy Min Yoongi | Suga | Implied Sexual Content | Implied/Referenced Drug Addiction | Implied/Referenced Underage Prostitution | Soft Min Yoongi | Suga,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/37905964,52,Tongue Like Candy,"Seeing Yoongi again wasn’t supposed to arouse all your old feelings from your childhood crush on him. However, he’s seeing you in a whole different light now that he’s back in town, and he can’t help but get a taste.",2022-03-23,11177,Explicit,F/M,In-Progress,Best Friends | Corruption | First Kiss | Oral Sex | Size Kink | Vaginal Fingering,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/34032319,52,Under the Stars,"How lucky you are to be standing under this beautiful expanse of sky, drinking it in. You turn back to Yoongi and find his eyes on you, a slight smile on his lips. “Come and join me,” he says, patting the space on the canvas next to him.",2021-09-22,1921,Explicit,F/M,Completed,Bon Voyage (BTS) | Bon Voyage (BTS) Season/Series 04 | Clothed Sex | Coming In Pants | Dirty Talk | Dry Humping | Plot What Plot/Porn Without Plot | Present Tense | Reader-Insert,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/23496790,52,hesitate,"whether or not you’ve chosen to acknowledge it, you and yoongi are fully aware that your years of friendship have somehow led to feelings that aren’t so platonic anymore, but deep in his first year as a police officer, yoongi finds it hard to keep the line between friendship and something more in focus",2020-04-05,2739,Mature,F/M,In-Progress,Alternate Universe - Police | Angst | Eventual Smut | Friends to Lovers | Implied/Referenced Character Death | Infidelity | Violence,Min Yoongi | Suga/Reader Series: map of the hearts - drabble collection [3],yoongi,{'yoongi'}
https://golemlab.eu/graph/16799308,52,The Fortress of Not-So Solitude,"life sucks, but that’s nothing yoongi and his superior fort-making skills can’t fix.",2018-12-01,1059,General Audiences,M/M,Completed,Angst | Clingy Min Yoongi | Suga | Crying | Emotional Hurt/Comfort | Pillow & Blanket Forts | Sleepy Cuddles | This is a manifestation of my depression | but then fluff | its cute okay | just read it | lil meow meow makes me soft | shooky is mentioned like once | yoongi hugs must feel like heaven,"Min Yoongi | Suga/Reader, min yoongi | suga/male reader Series: Bts x male reader one shots [3]",yoongi,{'yoongi'}
https://golemlab.eu/graph/28239360,51,A Bunch of Little Tears,"You take care of your little niece for the day, and when Yoongi comes home from the studio, he gets to carry the weight of parental responsibility.",2020-12-22,1344,General Audiences,F/M,Completed,Babysitting | Domestic Fluff,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/34978189,51,Orbit,"While to many Min Yoongi may only be a talented rhythm guitarists known for his resting bitchface and proclivity for rough sex, to you he would first and foremost always be your brother’s best friend. Your brother’s best friend whom you have been in love with since adolescence. Pairing: Brothers Best Friend & Punk Rocker!Yoongi x Plus Sized Reader (she/her)",2021-11-07,6152,Explicit,F/M,Completed,Angst | First Time | Pining | Smut | brothers best friend | plus sized reader,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/18117212,51,Niceties,Just another day on the job,2019-03-15,1612,Explicit,F/M,Completed,Closet Sex | I Never | I'm Sorry | Idol Min Yoongi | Suga | Idols | Military Uniforms | This Is Why We Can't Have Nice Things | Trapped In A Closet | Uniform Kink,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/28370346,51,Love Talk - Yoongi,"Yoongi and reader (nicknamed Kitten) have been dating for a couple months and have gone on several dates, trying to work through Yoongi's schedule. He asks for a date the night before he has to leave for Japan, and once the date is over, he realises he's not ready to let go of Kitten yet. He invites her to his place and the two start playing a steamy late-night after-date 20 questions game. TRIGGER WARNINGS ARE CONTAINED IN AUTHOR'S NOTE",2020-12-27,9143,Explicit,F/M,Completed,,Min Yoongi | Suga/Reader Series: Cat got your tongue? [1],yoongi,{'yoongi'}
https://golemlab.eu/graph/22297837,51,Don't Worry,You had a bad day and Yoongi always knew how to make it better. Fluff. Featuring Min Holly!,2020-01-18,957,General Audiences,F/M,Completed,Fluff | Mild Hurt/Comfort,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/11529117,51,All This Time,a newly unemployed single girl determined to grow up and a company director who’s hell bent on staying young forever. or a banged someone and now they’re my interviewer!au that got massively out of hand,2017-07-17,6331,Explicit,F/M,In-Progress,Attempt at Humor | Fluff and Smut | Romantic Comedy | an au prompt that got way out of hand,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/38681592,51,Souvenir,"Shouldn’t this be the part where you tell him not to stay out too late? Alternatively, Yoongi thinks you hate him because you don’t coddle him after a fight.",2022-04-29,3351,Not Rated,F/M,Completed,,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/23482882,51,🍻 Sober 🍻,This AU is about you and Yoongi being childhood friends.,2020-04-04,3531,Explicit,F/M,Completed,Alcohol | Alternate Universe | Best Friends | Childhood Friends | Fluff | Min Yoongi | Suga Is a Good Friend | Min Yoongi | Suga Is a Sweetheart | Sex | Smut | yoongi is good at assembling things,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/22516015,51,G-give it to me!,"Your boyfriend, Min Yoongi aka Agust D, can't keep his hands off of you, so he decides to give you some attention in the bathroom stall of the nightclub he performed in.",2020-02-01,3053,Explicit,F/M,Completed,Dom Min Yoongi | Suga | Top Min Yoongi | Suga | bts smut,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/6913195,51,I think about you when I cum,"You meet Yoongi in a club and you go home together, the first time you end up just sleeping. But the second time you decide to do something more exciting.",2016-05-20,4400,Mature,F/M,Completed,,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/13573479,51,The Wait,"Yoongi had decided to rewrite some lyrics for the new album, so as your best friend you chose to help him. A few unexpected things happen though and soon something you have been longing for finally happens.",2018-02-04,2100,Not Rated,F/M,Completed,Drabble | Fluff,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/31991677,50,When Darkness Descends,You find yourself going toe to toe in a riddle battle with a mythical dragon who wants to stake his claim on you after falling into his little trap.,2021-06-16,3693,Explicit,F/M,Completed,Dragon Cocks | Dragon Hybrids | Dubious Consent | Explicit Sexual Content | Mating Bite | riddle games,Min Yoongi | Suga/Reader Series: Y/N centric AUs [20],yoongi,{'yoongi'}
https://golemlab.eu/graph/4124329,50,When you move away from Suga,Just a short drabble of Suga's reaction when his girlfriend (you) has to move abroad.,2015-06-12,193,Not Rated,F/M,Completed,,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/41096664,50,Till Death Do Us Part,"Marital bliss isn't always a guarantee, especially when you find yourself marrying into the family responsible for your own family's demise. Sometimes, marriage is just a game of kill or be killed. Even when there is love involved, bullets still hurt. This is part of the Bangtan Writers HQ August 2022 writing event.",2022-08-17,41132,Explicit,F/M,Completed,Arranged Marriage | Biting | Blood and Gore | Body Worship | Breeding Kink | Cock Warming | Cum Play | Enemies to Lovers | Knifeplay | Light BDSM | Light Dom/sub | Loss of Virginity | Mafia AU | Marking | Mildly Dubious Consent | Minor Character Death | Overstimulation | Praise Kink | Restraints | Smut | Violence | not necessarily a HEA - you've been warned,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/19471123,50,Yoongles,An intimate moment of fluff shared between the reader and Yoongi. Comments much appreciated :),2019-07-04,864,General Audiences,F/M,Completed,Cuddling | Cute | Cute Min Yoongi | Suga | Domestic Fluff | Fluff | Fluff and Mush | Gender-Neutral Pronouns | Innocent | Kissing | Lovey-Dovey | One Shot | One-Shot | Producer Min Yoongi | Suga | Pure | Self-Indulgent | Soft Min Yoongi | Suga | Tooth-Rotting Fluff | but overall pure | feat - Freeform | feel good | loving | readerxbts | some slight kissing | y/n | yoongles - Freeform,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/24916933,50,The Trap.,"Min Yoongi has had a thing for you for months now. He's mostly kept it to himself and never let you know....until today. *Note* Characters are speaking Korean, although y/n is American.",2020-06-27,4535,Explicit,F/M,Completed,Selcas | thirst traps,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/27839782,50,Sonata,Yoongi travels to a lake house to get some work done in peace. While he is there he has several strange encounters that make him question his own sanity.  (human!yoongi x ghost!reader pairing),2020-12-02,19149,Teen And Up Audiences,F/M,Completed,,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/29929434,50,Back In Daegu,"Yoongi and his reckless friends are basically wreaking havoc on the streets of Daegu. Breaking hearts and taking names. Years later, Yoongi needs someone he can trust implicitly, and one person comes to mind. Someone he knew from back in the wild Daegu days. OR Yoongi causing mayhem with his six ride or die enablers lol An upload to celebrate Min Yoongi! HAPPY BIRTHDAY, YOONGI! 🖤",2021-03-08,14676,Explicit,F/M,Completed,Adorable Kim Taehyung | V | Alternate Universe - After College/University | Alternate Universe - Bangtan Universe | Alternate Universe - College/University | Alternate Universe - The Most Beautiful Moment In Life | HYYH | Angst | Bad Boy Kim Namjoon | RM | Bad Boy Kim Taehyung | V | Bad Boy Min Yoongi | Suga | Explicit Language | Explicit Sexual Content | Fluff and Angst | Fluff and Smut | Grumpy Min Yoongi | Suga | Inspired by The Most Beautiful Moment In Life | HYYH | I’m Bad Boy | Min Yoongi is running wild on the streets of Daegu | Min Yoongi | Suga is Bad at Feelings | Min Yoongi | Suga is a Mess | OT7 | Oral Sex | Run Era (BTS) | Song: I Need U (BTS) | Song: Save Me (BTS) | The Most Beautiful Moment In Life | HYYH,"Min Yoongi | Suga/Reader, Taehyung - Relationship",yoongi,{'yoongi'}
https://golemlab.eu/graph/28843059,50,My Good Girl,you’ve been dating yoongi for a while now and you’re ready to move on to the next step with him,2021-01-24,3520,Mature,F/M,Completed,(not explicitly said but implied) | Consent | Corruption Kink | Cum Eating | Dom/sub Undertones | Established Relationship | First Time Sex (technically?) | Fluff and Smut | Grinding | Hand Jobs | Kinda | Light Breast/Nipple Play | Making Out | Originally Posted on Tumblr | Smut | Soft Dom Min Yoongi | Suga | Vaginal Fingering,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/23198095,50,At Dawn,Your boyfriend Yoongi wants to try being subsmissive to you for a change…,2020-03-18,3067,Mature,F/M,Completed,Bottom Min Yoongi | Suga | Sub Min Yoongi | Suga | bts smut | min yoongi smut | suga smut,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/17386142,50,sweet dreams,"you stare at the back of his head, silhouetted by the glow of his monitor, and consider trying your hand at spooking him while he's in a state of focus. your previous attempts have never worked out, but maybe this time it will.",2019-01-11,771,General Audiences,M/M,Completed,he needs some sleep,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/21471565,50,I'm Fine,I’m fine. That’s what he’s been telling everyone the past two years since he and his soulmate parted ways.,2019-11-18,3324,Explicit,F/M,In-Progress,"Alternate Universe - Soulmates | Angst with a Happy Ending | Based on BTS Song ""I'm Fine"" | Breaking Up & Making Up | Depressed Min Yoongi | Suga | Drinking | Dysfunctional Family | Eventual smutty smut | He's whipped but doesn't want to be | Hurt/Comfort | I kinda hint how it's going to end in the beginning | Min Yoongi | Suga is Bad at Feelings | Mutual Pining | Post-Break Up | Yoongi learns to love himself | soulmates can't lie | soulmates isn't a fix-all",Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/27369427,49,Little Black Dress,"Yoongi was a quiet man, his life normally private to all but those closest to him. When you started dating, you didn’t know why were kept a secret from others. It wasn’t until after your marriage that you finally got to meet those he trusted most. Now you were at a party, mingling amongst the others in a little dress your new husband bought you in celebration. However, as the night goes on, you begin to realize why he actually bought it. Or Yoongi buys you a new dress as a nice little gift, and you wear it to a little party the next day. It's crumpled on the floor by the end of the night.",2020-11-07,4774,Explicit,F/M,Completed,Aftercare | Cute Jeon Jungkook | Cute Park Jimin (BTS) | Good Person Min Yoongi | Suga | Good Significant Other Min Yoongi | Suga | Jeon Jungkook is Trying His Best | Jeon Jungkook is a Ray of Sunshine | Kim Namjoon is next in line for leader | Kim Namjoon | RM & Min Yoongi | Suga are Best Friends | Kim Namjoon | RM is a Dork | Kim Taehyung | V is Bad at Feelings | Loving Marriage | Min Yoongi | Suga is Patient | Min Yoongi | Suga-centric | Mob Boss Min Yoongi | Suga | Multiple Orgasms | My First Smut | Oral Sex | Orgasm Denial | Park Jimin is a Brat (BTS) | Park Jimin is dangerous | Partying | Past Violence | Protective Min Yoongi | Suga | Rich Min Yoongi | Suga | Safe Sane and Consensual | Safewords | Secret Marriage | Semi-Public Sex | Smut | Sweet Kim Namjoon | RM | Sweet Min Yoongi | Suga | Sweet Park Jimin (BTS) | Vaginal Fingering | Vaginal Sex,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/16944393,49,Taking Care of a Sick Yoongi,Your boyfriend Yoongi is sick. What will you do?,2018-12-11,537,General Audiences,F/M,Completed,Drabble | Established Relationship | Fluff | Sick Character | yoongi has a cold,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/23079112,49,Cat-titude Problems,"Yoongi would never let on, but he cared about his human more than she knew.",2020-03-09,978,Mature,F/M,In-Progress,Angst | Cat/Human Hybrids | Fluff | Fluff and Angst | Hybrids | Suggestive Themes,Min Yoongi | Suga/Reader Series: Cat Hybrid Universe [1],yoongi,{'yoongi'}
https://golemlab.eu/graph/16884789,49,Saccharine,"You ride the elevator together almost everyday, when will you finally work up the courage to say something?",2018-12-06,1611,General Audiences,F/M,Completed,Fluff | like a meet cute,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/10737540,49,Soft as Silk,"When you wear his shirt, he knows you are his and nothing else matters. Soft boyfriend!Yoongi drabble collection",2017-04-26,478,Teen And Up Audiences,F/M,In-Progress,Fluff | Implied Sexual Content | boyfriend yoongi | soft yoongi,Min Yoongi | Suga/Reader Series: Boyfriend BTS drabbles [2],yoongi,{'yoongi'}
https://golemlab.eu/graph/30167883,48,The House by The River,"You, your husband and his brothers are back in the In The Soop house. But what happens when you forget the one thing you have to do during the pandemic?",2021-03-21,2179,Mature,F/M,Completed,Domestic Fluff | Established Relationship | Fluff,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You Series: Domestic Yoongi [1]",yoongi,{'yoongi'}
https://golemlab.eu/graph/24333484,48,Daechwita,"Daechwita, what happens when you meet Yoongi’s alter ego; Agust D",2020-05-23,1471,Mature,F/M,Completed,Breathplay | Dom Yoongi | Light Dom/sub | Mutual Masturbation | Porn with some plot | agust d,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/10717848,48,"My Sun, My Moon","Yoongi would rather sit inside where it was dark and he could be Alone. Alone was where he rested with his thoughts, recharged, and relaxed. Then he met you, and realised being Alone didn’t really have to be alone at all.",2017-04-24,653,General Audiences,Gen,Completed,Drabble | Fluff | Gender-Neutral Pronouns | because yoongi is the softest | soft yoongi | which needs to become a more common tag,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/14230404,48,Full of surprises,"You’re talking on the phone with your best friend, Yoongi overhears it and gets slightly jealous about the conversation deciding to distract you. And oh boy does he distract you.",2018-04-06,3509,Mature,F/M,Completed,Bisexual Female Character | Implied Sexual Content | Jealousy | Teasing,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/31025345,48,Party Animal | MYG,"""So here's the deal. We pretend to be loopy-drunk, crazy infatuated with each other, and get the hell out of this party leaving everyone to believe that us homebodies are finally coming out of our shells.""",2021-05-01,3177,Teen And Up Audiences,F/M,Completed,Alternate Universe - College/University | Bangtan Boys | BTS are Best Friends | Fake/Pretend Relationship | Fluff | Jeon Jungkook is a Brat | Meet-Cute | Min Yoongi | Suga Is Whipped | Min Yoongi | Suga is Good at Feelings | Min Yoongi | Suga is So Done | Party | SO MUCH FLUFF | Strangers to Lovers | Tooth-Rotting Fluff | jennie cameo | kind of | kind of fake dating?,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/7534096,48,Puns & Penetration,None,2016-07-20,539,Mature,F/M,Completed,Oral Sex | Parody | Puns & Word Play | Smut,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/21013604,48,don't call me angel,"you're an angel, sort of in denial of it. yoongi is the devil. basically, he fucks the wings out of you. literally.",2019-10-13,955,Mature,F/M,Completed,Alternate Universe - Angels & Demons | Smut | devil!yoongi - Freeform,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/14364615,48,A Collecion Of BTS Mafia AU,A collection of BTS mafia drabbles and imagines.,2018-04-19,638,Mature,F/M,Completed,Romance,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/30701840,48,Poor Little Kitty,"Min Yoongi is one very lucky black cat hybrid. Having spent most of his life in a shelter knowing full well he was never going to get adopted, he couldn't possibly know that a particular afternoon would change that. But having been struck by fate once, he fears he may lose everything just as easily as it came to him.",2021-04-15,2985,General Audiences,F/M,Completed,Angst with a Happy Ending | Cat/Human Hybrids | Dramatic Min Yoongi | Suga | Fluff and Angst | Hybrids,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/26361376,48,I never knew I needed you | Min Yoongi x reader,You've been dating a millionaire for a couple months but you're not so sure if he's the one for you.  Who knew the right person for you was in front of you all long.,2020-09-08,3700,General Audiences,F/M,Completed,Confessions | Friends to Lovers | Selfish boyfriend | break-up,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/30237543,47,Stay High,You’ve to stay high to keep your ex out off your mind when he comes back into your life.,2021-03-24,16488,Mature,F/M,Completed,Angst | Choking | Creampie | Cum Eating | Drug Use | Exes | Explicit Language | Fluff | Implied/Referenced Drug Use | Multiple Orgasms | Oral Sex | Orgasm Delay/Denial | Penetrative Sex | Rough Sex | Smut | Spanking | Switch Min Yoongi | Suga | Unprotected Sex | accidental creampie | degradation kink,Min Yoongi | Suga/Reader Series: Oneshots [2],yoongi,{'yoongi'}
