s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,member,members_found
https://golemlab.eu/graph/8521327,288,(you’re the only friend i need) sharing beds like little kids,"seokjin had noticed how different you looked since he last saw you from the moment you walked in the door. you hadn’t grown much taller, but your body had changed; you had developed more, you were curvier, and you didn’t have that naïve look in your eyes anymore. you weren’t the little girl he had left behind. you were a woman now and seokjin didn’t know how to feel about that.",2016-11-15,6297,Explicit,F/M,Completed,Age Difference | Blonde Jin | Childhood Friends | Fire Era | Friends to Lovers | Jealousy | Masturbation | Oppa Kink | Pining | Sharing a Bed | Vaginal Sex | Y/N is of legal age | sappy ending bc i'm a sappy person,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/25577479,272,The Man In The Woods,"When you went for a walk in the woods, you weren’t exactly expecting to find a man passed out. Or find out that he wasn’t of this world. But that’s exactly what happened. Alien!SeokjinxReader",2020-07-28,6247,Explicit,F/M,Completed,Alien!AU | Choking | Come Eating | Come Shot | Come Swallowing | Consent | Double Penetration | Double Penetration in One Hole | Double Penetration in Two Holes | Double Vaginal Penetration | Enthusiastic Consent | Explicit Consent | Gratuitous Smut | Human/Monster Romance | Oral Sex | PWP | Porn Without Plot | Restraints | Sex | Shameless Smut | Smut | Tentacle Dick | Tentacle Monsters | Tentacle Sex | Tentacles | Vaginal Sex | monster cock | porn what plot? | porn with little plot,Kim Seokjin | Jin/Reader Series: Jintacles AU [1],seokjin,{'seokjin'}
https://golemlab.eu/graph/10970997,270,ugly,"Seokjin is very good at comforting people. He hates seeing people sad, especially his precious babygirl.",2017-05-22,554,Not Rated,F/M,Completed,Age Play | CG/L | DDLG | Daddy Kink | Daddy!Jin | Established Relationship | Insecurity | Little Reader | Little!Reader | Non-Sexual Age Play | Non-Sexual Kink | Pacifier - Freeform | aka my first old cringy fic HAHAH | cgl | daddy Jin | daddy seokjin | daddy!seokjin | dd/lg,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/18770566,270,The Devil Wears Armani,You never imagined accidentally attempting to sell your soul to the devil would lead to this…,2019-05-09,25280,Explicit,F/M,Completed,Devil BTS | Devil! Seokjin | Devil/Human | Humor | Light Angst | Slow Burn | Smut | devil au | master kink | repost from tumblr,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You Series: The Devil Wears Armani Saga [1]",seokjin,{'seokjin'}
https://golemlab.eu/graph/28677339,263,Made-up Love Song,"Your first encounter with Kim Seokjin doesn’t go so well, nor your second, or your third… and maybe that’s because it shouldn’t work on paper. You’re an elementary school teacher living with your best friend, and have never left the country despite hitting the third decade of your life not so long ago. He’s the dad of one of your students, nearly a decade older than you and divorced. Oh yes, and just another minor detail – he’s a multimillionaire. Your lives are lightyears apart, yet somehow, your paths having now crossed, things just seem to fall into place…",2021-01-10,100996,Explicit,F/M,Completed,69 | Angst | Arguments | Biting (Light) | CEO Seokjin | Creampie | Elementary school teacher OC | Happy Ending | Jin is 37 OC is 30 | Kissing | Morning Sex | Oral Sex | Outdoor Sex | Romance | Shower Sex | Single Dad AU | Smut | Spanking (Light) | Strangers to Lovers | age gap | dilf seokjin | face riding | romantic sex,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You Series: Made-up Love Song [1]",seokjin,{'seokjin'}
https://golemlab.eu/graph/20097601,260,Off Limits,"You’ve been lusting after your brother’s best friend for a while now, ever since you met him at a house party, flirting it up a storm as you failed to realise who the other was. That was months ago now and things are still awkward, but you can’t ignore the sexual tension that simmers between the two of you…and it only keeps getting worse…",2019-08-03,82931,Explicit,F/M,Completed,Angst | Romance | Smut | Written in 2017 | brother's best friend au | repost from tumblr,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You",seokjin,{'seokjin'}
https://golemlab.eu/graph/5651080,259,Halloween Hookups-Mario Edition,"""I can't believe I had sex with a guy dressed as Mario.""",2016-01-06,1528,Explicit,F/M,Completed,Halloween | Jin dressed as Mario | Jin is both sexy and kind of sweet and fluffy | Smut | hookup | min yoongi for like 2 sentences,Kim Seokjin | Jin/Reader Series: Halloween Hookups [1],seokjin,{'seokjin'}
https://golemlab.eu/graph/7321516,256,You're Mine (Not Theirs),"Seokjin and his girlfriend are fighting so Bangtan takes advantage by keeping her all to themselves. Seokjin was having none of that. (or where Seokjin is a petty, jealous boyfriend and Jungkook is a brat that demands all attention and cuddles. Definitely cuddles.)",2016-06-27,1918,General Audiences,F/M,Completed,Couple Fight | Fluffy Ending | angst? kind of? not really?,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/18386048,251,acts of decorum (or lack thereof),“…Do people really mean what I think they mean when they say ‘send nudes’?”,2019-04-07,2215,Teen And Up Audiences,F/M,Completed,Alternate Universe - Vampire | Awkward Flirting | Awkward Romance | Dark | Dark Comedy | Human/Vampire Relationship | Texting | Unresolved Sexual Tension | Wooing,Kim Seokjin | Jin/Reader Series: Vampire!Jin [5],seokjin,{'seokjin'}
https://golemlab.eu/graph/25024918,245,Sugar,"When you fall into art critic Kim Seokjin’s good graces by chance, his good favor means more recognition for your hard work and more attention from unexpected sources. OR Sugar daddy Jin gets jealous and fucks you up against the window of his penthouse.",2020-07-02,8974,Explicit,F/M,Completed,Aftercare | Belts | Blow Jobs | Bondage | Come Eating | Creampie | Dom Kim Seokjin | Jin | Dom/sub | Dom/sub Play | Exhibitionism | Face-Fucking | Fluff | Jealousy | Kim Seokjin | Jin is Whipped | Light Bondage | Multiple Orgasms | Nipple Play | Orgasm Control | Orgasm Delay/Denial | Possessive Behavior | Punishment | Semi-Public Sex | Sex | Smut | Spanking | Sugar Daddy | Sugar Daddy Kim Seokjin | Jin | Teasing,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You",seokjin,{'seokjin'}
https://golemlab.eu/graph/21611479,239,Chained (Yandere Seokjin x Reader),Seokjin won't let you go that easily.,2019-11-30,4156,Explicit,F/M,In-Progress,Abuse | Abusive Relationship | Blow Jobs | Comeplay | Deep Throating | Degradation | Dubiously Consensual Blow Jobs | Humiliation | Jealousy | Kidnapping | Mildly Dubious Consent | Obsession | Physical Abuse | Reader-Insert | Smut | Stockholm Syndrome | Throat Fucking | Toxic Relationship | Yandere BTS | Yandere Bangtan Boys | BTS | bts smut | jin smut | kpopyandere | seokjin smut | unhealthy relationship | weight loss,"Kim Seokjin | Jin/Reader, Yandere!Kim Seokjin/Reader",seokjin,{'seokjin'}
https://golemlab.eu/graph/22577224,239,Broken  (Yandere Seokjin x Reader),"You've finally escaped your crazy ex and are ready to start a new life, but Seokjin won't ever give up on you.",2020-02-08,5565,Explicit,F/M,Completed,Blackmail | Jin fantasizes about knife play | Mean Seokjin | Misogyny | Obsession | Obsessive Behaviour | Pregnancy | Reader-Insert | Sexism | Stalking | Threats | Voyeurism | Yandere Bangtan Boys | BTS | kpopyandere | sexist slurs,"Kim Seokjin | Jin/Reader, Yandere!Jin/Reader, Yandere!Kim Seokjin/Reader, Yandere!Seokjin/Reader",seokjin,{'seokjin'}
https://golemlab.eu/graph/21671038,221,Don't Forget Love || Seokjin x Reader,Chef AU How could he possibly become head chef when you deserved it more? Another year of staying sous chef and now your sister dumps your nephew on you for three months. Just great! (A/n: Always been bad at summaries but I figure giving this story a try wouldn't hurt.),2019-12-04,241448,Teen And Up Audiences,F/M,Completed,Alternate Universe - Chefs | Angst | Anxiety | Bad Parenting | Character Development | Chef Kim Seokjin | Jin | Chefs | Cooking | Cute | Happy Ending | Kim Namjoon - Freeform | Mental Health Issues | Min Yoongi - Freeform | Slow Burn | Suicidal Thoughts | important fictional character | jung hoseok - Freeform | mental health | other bts members make short appearances | poor mental health | soft,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/12589940,218,Amaranthine,"Kim Seokjin discovers, firsthand, the consequences of not knowing that exchanging contact information over smart phones puts ones' birthday into the calendar only to be notified the day of. Or: in which Jin buys you a birthday present.",2017-11-01,6256,Teen And Up Audiences,F/M,Completed,Alternate Universe - Vampire | Ambiguous Relationships | Birthday | Dark Comedy | Human/Vampire Relationship | Romanticism | Scene Gone Wrong | Texting | Vampire Kim Seokjin | Jin,Kim Seokjin | Jin/Reader Series: Vampire!Jin [4],seokjin,{'seokjin'}
https://golemlab.eu/graph/14319522,218,These Wicked Delights,"In the dead of night, a sinful creature penetrates your mind, body, and soul.",2018-04-14,3355,Explicit,F/M,Completed,Additional Warnings Apply | Additional Warnings In Author's Note | Creampie | Cunnilingus | Demon Kim Seokjin | Jin | Dub/noncon | Explicit Sexual Content | Fingering | Incubus Kim Seokjin | Jin | Originally Posted on Tumblr | POV Second Person | PWP | Reader-Insert | Smut | Squirting | Supernatural Elements | Vulgar Language | degrading dialogue | dom Jin | some sensory deprivation,Kim Seokjin | Jin/Reader Series: These Wicked Delights [1],seokjin,{'seokjin'}
https://golemlab.eu/graph/7869697,213,Three O'Clock,Because bookworm Jin with glasses is needed,2016-08-25,1732,General Audiences,F/M,Completed,Alternate Universe - Bookstore | Fluff,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/25752436,206,Glazed & Dazed: Good Girl Gone Bad XXX,"Vanilla, that’s what you do best as one of the industry’s most loved stars. Only you want a change. Taking the plunge to taint your pure image, knowing so many fans would love to see it sullied, even if just for one movie. There’s only one man for the job in your eyes. One you’ve always admired from afar, and the only one who’s perfect enough to take your innocence in the most fitting way. Seokjin Kim. Even more famous than you; a pro, a veteran, and someone you can’t wait to give your all for. Together you will be unstoppable.",2020-08-06,30391,Explicit,F/M,Completed,Creampie | Deepthroating | Dick slapping | Dirty Talk | Dom Themes | External sexual use of a rolling pin | Facial | Feet | Light Manhandling | Multiple Orgasms | Oral Sex | Overstimulation | Pornstar Kim Seokjin | Pornstar Reader | Role played porn | Romance | Rough Sex | Smut | Spanking | Squirting | Throat Bulge | Use of the word Slut | ass eating | ass fingering | breath play | degrading names | face fucking | pornstar AU | slight angst | spitting,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You",seokjin,{'seokjin'}
https://golemlab.eu/graph/12211452,205,Inertia,"How do you move from friends to lovers? That’s the million-dollar question as you’ve fallen desperately in love with your childhood friend, Jin. And to make things worse, he’s smitten with another petite brunette who’s everything but you. How do you move from friends to lovers? You wished you knew. OR the f2l trope",2017-09-28,16081,Explicit,F/M,Completed,Angst | Drama | Fluff | Friends to Lovers | Romance | Smut,Kim Seokjin | Jin/Reader Series: The One with the Tropes [2],seokjin,{'seokjin'}
https://golemlab.eu/graph/7873366,204,Concubine,You are a princess who needs attention and know just the person to give you some.,2016-08-26,2305,Mature,F/M,Completed,Alternate Universe - Royalty | Fluff | Sexual Content | Smut,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/19477330,204,Sharing is Caring,Jin graciously decides to loan you to handsome Park Jimin for the night.,2019-07-04,3024,Explicit,F/M,Completed,Creampie | Cum Eating | Cum Play | Dirty Talk | Double Oral | Masturbation | Objectification | Oral | Prostitution | Sex Work | Slapping | Spanking | Threesome | Voyeurism | blowjob | cuckholding | degrading names | dom!jimin,"Kim Seokjin | Jin/Reader, Park Jimin/Reader",seokjin,{'seokjin'}
https://golemlab.eu/graph/12861243,197,angel,That was the night you fell in love in front of a grocery store.,2015-12-21,1908,Teen And Up Audiences,F/M,Completed,Awkward Romance | Christmas Fluff | Grocery Store | Love at First Sight | Snow,Kim Seokjin | Jin/Reader Series: Annual Christmas Drabbles!!! [4],seokjin,{'seokjin'}
https://golemlab.eu/graph/10680684,196,Bound For Life,You had been with your fiancee for far too long to give up fucking him whenever you felt like it in the name of tradition.,2017-04-20,1306,Explicit,F/M,Completed,Alternate Universe - Historical | Dirty Talk | Fluff and Smut | Historical Inaccuracy | Light Dom/sub | Premarital Sex | Shibari | Sub Kim Seokjin | Jin | gross fluff,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/21343606,188,Erasers,You never thought to contact your soulmate through the erasers you always lose until you lose something extremely important and irreplaceable.,2019-11-07,1646,General Audiences,F/M,Completed,Alternate Universe - Canon Divergence | Alternate Universe - Soulmates | BT21 - Freeform | Fluff | Losing Objects | Music | Music Creation | Soulmates | manuscript | music student | rj - Freeform,Kim Seokjin | Jin/Reader Series: BTS Soulmate AU [3],seokjin,{'seokjin'}
https://golemlab.eu/graph/12141987,187,workplace,You're visiting your Dada's workplace!,2017-09-20,1228,Not Rated,F/M,Completed,CEO!Seokjin | CG/L | DDLG | Daddy!Jin | Driver!Jimin | Headspace | Little Reader | Little Space | Little!Reader | Sweet Jimin | and i guess i was inspired by that?? | cgl | daddy Jin | daddy seokjin | daddy!seokjin | dd/lg | jimin as a driver lolol | lmao remember all the fuss abt jin being the son of a ceo | thats some fanfic material shit right there,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/10363161,186,Princess,"It's been a long time since you've seen your boyfriend Jin, and he has something special planned for you.",2017-03-19,2203,Explicit,F/M,Completed,Blindfolds | Blow Jobs | Fluff and Smut | Foreplay | Heavy Petting | Jin - Freeform | Kim Seokjin - Freeform | Lingerie | Masturbation | Porn With Plot | Porn with Feelings | Reader-Insert | Smut | Vaginal Fingering | bts - Freeform,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/7289209,185,Fetish,A series of headcanon one-shots for all the members' sexual inclinations~*~*~,2016-06-24,1307,Explicit,F/M,In-Progress,Aftercare | BDSM | Dom/sub | Headcanon | Pairings to be added | Sadism,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/19333885,184,Of the Sol,"A runaway, you’re not accustomed to the way the kind village that took you in live their life—worshipping and celebrating the dragons’ descendants. A story you only ever thought was legend, is that of real life, and you’ve fallen in love with one of this century’s dragon kin. The baker’s son, Kim Seokjin.",2019-06-23,13364,Explicit,F/M,Completed,(Yes you read correct) | A gold dragon dick | Copious Amounts of Fluff | Dragon! Seokjin | Hybrid au (sort of) | Loose Yona of the Dawn au | Smut (both virgins) | Written in 2018 | repost from tumblr,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You",seokjin,{'seokjin'}
https://golemlab.eu/graph/24805168,182,Pacify Her,"Seokjin struggles to come to terms with the feelings he still has for you, even a year after he abruptly ended things. You, however, are more than happy to let him figure it out on his own.",2020-06-19,27125,Explicit,F/M,In-Progress,Angst | Eventual Smut | Jeon Jungkook is a Ray of Sunshine | Kim Seokjin | Jin is Bad at Feelings | My OC is an asshat I know | Shameless noona things | Smut | Weird Plot Shit | What Was I Thinking?,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/13877466,175,Between A Door And A Hard Place,"Being stuck with your cute neighbor in a very small closet due to very weird circumstances was already bad, but you keep feeling something poke at your ass and you're pretty sure it's not his elbows.",2018-03-05,1879,Teen And Up Audiences,F/M,Completed,Alternate Universe - Neighbors | Awkward Boners | Crack | One Shot,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/24662452,173,Bridge to my Heart,"One day you meet the man of your dreams. It's hard to believe - especially after you found yourself on the brink of a messy divorce. What happens when you let the handsome stranger into your life, and ultimately into your heart? Everyone has their secrets. Is the bridge he built into your heart, strong enough to withstand turbulent waters, like the bridge overlooking the river where you first met?",2020-06-11,55658,Mature,F/M,In-Progress,Anger | Angst | Anxiety | Betrayal | Breathplay | Cheating | Depression | Divorce | Hurt | Infertility | Lies | Light Bondage | Loss | Love | Miscarriage | Non-Graphic Violence | Sensory Deprivation | Sexual Content | Spanking | Submission | Therapy,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/6611584,171,Chrysanthemum,"He is your boss and he has been harassing all of us worse than usual lately, so you anonymously sent him some flowers to get him to lighten up a bit, but somehow he found out it was you",2016-04-21,2737,Teen And Up Audiences,F/M,Completed,Fluff | Fluffy Ending,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/26198914,167,Memoirs of a Mistake,"A series of hook ups with Kim Seokjin, the college’s biggest fuckboy…",2020-08-30,43476,Explicit,F/M,Completed,College AU | Friends With Benefits | Fuckbuddies | Humour | Oral Sex | Slight Breath Play | Slight Love/Hate relationship | butt stuff | smut mostly,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You Series: The Crystallised Saga [1]",seokjin,{'seokjin'}
https://golemlab.eu/graph/7271938,166,the dentist,“does this mean I get a discount?”,2016-06-22,3443,Explicit,F/M,Completed,Alternate Universe – Dentist | Oral Sex | Smut | that one time I had a hot dentist and then I had a terrible terrible idea,Kim Seokjin | Jin/Reader Series: Personal Favourites From The Past [4],seokjin,{'seokjin'}
https://golemlab.eu/graph/13817916,165,Stress Relief,"A Mystic Messenger AU (really just an excuse for me to write Jin as the son of a CEO and since Jumin is my fave man??? Easy decision.) in which Jin is stressed and goes to his babygirl (you) for some stress relief. This is shameless self-indulgent smut and I'm honestly sorry to anyone who didn't expect this from me, I know I disappointed my parents with this too. Happy reading!",2018-02-27,5074,Explicit,F/M,Completed,Aftercare | Alternate Universe - Sugar Daddy | BDSM | Consensual Kink | Creampie | Daddy Kink | Dirty Talk | Dom/sub | Light Bondage | Multiple Orgasms | Oral Sex | Orgasm Delay/Denial | Orgasm Denial | Overstimulation | Riding | Rough Sex | Sex Toys | Spanking | Sugar Daddy | Tie Kink | Vaginal Fingering | Vaginal Sex | Verbal Humiliation | blowjob | dd/lg | throatfucking,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/24217330,164,A Woman of a Certain Age,"Y/N has known Seokjin since he was born. She has even helped change Seokjinnie's diapers. Growing apart when Y/N went to the U.S. for college, Seokjin runs into Y/N when she is hired by Big Hit as a top consultant. Sparks fly despite Seokjin nursing a broken heart and Y/N trying to make partner at her firm. Will this noona ever see Seokjin as the man he now is?",2020-05-17,29150,Explicit,F/M,Completed,Canon Compliant | Depression | Eventual Happy Ending | Eventual Romance | Eventual Smut | Friends to Lovers | Noona Kink | Old Friends | Older Woman/Younger Man | Postpartum Depression | Pregnancy,Kim Seokjin | Jin/Reader Series: Her [2],seokjin,{'seokjin'}
https://golemlab.eu/graph/7865371,163,Worth It,"You do not wonder if the boy of books and ruffled hair and mint gum furrows his eyebrows at these gestures he sees every single day, curls his fingers into fists at the words hurled your way, grinds his teeth at the utter look of discomfort painted upon your pretty face that should not, for the life of him, be there.",2016-08-25,2155,Teen And Up Audiences,F/M,Completed,Alternate Universe - High School | Fluff | Minor Violence | Non-Graphic Violence | injuries,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/15483891,160,Lost in a World of Colors,"So basically I'm doing longer Soulmate-AU fics for each member of BTS, this one is Jin's! Basically, everyone has different markings or traits to identify their soulmate. I will update tags as the story progresses. (Y/N) has never seen color in her life. After an exhausting day at work, her greyscale world turns upside down during a subway ride. The only problem, she doesn't know who her soulmate is, and he just sped away on a subway train! Will she and her soulmate be able to reunite? Or will their story be lost to the new world of colors she has discovered?",2018-07-29,17542,Not Rated,F/M,In-Progress,Alternate Universe - Soulmates | Angst | Angst with a Happy Ending | Fluff | Fluff and Angst | Idol Kim Seokjin | Jin | Idols | Reader-Insert | Romantic Soulmates | Soulmates,Kim Seokjin | Jin/Reader Series: Soulmates for Forever [1],seokjin,{'seokjin'}
https://golemlab.eu/graph/7926829,160,Burnt Lasagna,"As much as he wants to admit he didn’t get an erection in the middle of a meeting, Kim Seokjin most definitely did , no thanks to you. Now he’s home and there’s hell to pay.",2016-09-01,3153,Explicit,F/M,Completed,Alternate Universe | Breathplay | Explicit Sexual Content | Husband!Jin | Kitchen Sex | Light Bondage | Married Life | Rewrite | Smut,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/15250182,160,A Kiss to Save a Life,"Being retainer to Prince of the Forest, Kim Seokjin is an exhausting job- he's selfish, he's impulsive and just has a knack for getting himself in trouble. But when an adventure out in the human realm leads to Seokjin falling in love with a human woman and he makes a deal that threatens your entire kingdom, it's time to start asking yourself: How far are you willing to go for your prince? Fairy prince!Jin x reader Loosely inspired by the Little Mermaid but with a few extra twists ;)",2018-07-11,20626,Teen And Up Audiences,F/M,Completed,Fairy AU | Fluff | Little Mermaid AU | Pixie!Hoseok | Romance | Sorcerer!Yoongi | Unrequited Love | fairy prince!Jin | fairy tale | that eventually becomes requited | touch of angst,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/15715668,159,Carnival Rides,Working at your parents’ funnel cake stand during the summer sounds like a decent enough gig. But you didn’t quite plan for the exhausting heat or the cute gelato guy named Seokjin who would make it his mission to get you to like him. Warning: This ride will get you wet!,2018-08-17,11463,Explicit,F/M,Completed,Bad Puns | Car Sex | Carnival | Explicit Language | Explicit Sexual Content | Fluff | Fluff and Smut | Jeon Jungkook is a Little Shit | Kim Seokjin | Jin is a Sweetheart | Sex in a Car | Smut | Summer | Unsafe Sex | Vaginal Sex,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/12325911,159,Don't Talk Back To Me,The pet bird that you have overlooking your balcony shit talks me whenever I go out on my own balcony AU. AKA Jin is yelling at a parrot.,2017-10-10,2033,Teen And Up Audiences,F/M,Completed,Crack | Fluff | Fluff and Humor | Kim Seokjin | Jin-centric | One Shot,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/22216570,158,Tears (Yandere Seokjin x Reader),Seokjin's determined to make you feel his love,2020-01-11,1213,Explicit,F/M,Completed,Jealousy | Low Self Esteem | Oral Sex | Smut | Yandere Bangtan Boys | BTS | allusion to violence | jin’s Lips eating your pussy what more could you want | kpopyandere,"Kim Seokjin | Jin/Reader, Yandere!Seokjin/Reader",seokjin,{'seokjin'}
https://golemlab.eu/graph/29723181,155,Don't Go Baking My Heart,"“I realized I had feelings for someone else. He’s smart, and kind, and handsome. And he makes me laugh,” you add quietly, leaning against the table. And then you’re pushing yourself up against Jin's mouth, soft and slow. You feel his tongue darting out to brush against your lips, and— “Couldn’t you tell me that earlier?” Jin protests, tearing himself away from you, and your eyes snap open. “I would have planned the best Valentine’s Day you’ve ever—” You groan and cut him off with another kiss, faster and harder this time. You moan in contentment into his mouth when he kisses you back, and you— “I wanted to make you an amazing strawberry cake! Now I don’t have any strawberries left!” “Jin, please,” you sigh, unable to tolerate any other interruption, “would you just shut up and kiss me?” And, finally, he does.",2021-02-26,14697,Explicit,F/M,Completed,Alternate Universe - Bakery | Baker Kim Seokjin | Jin | Bakery and Coffee Shop | Cross-Posted on Tumblr | Fluff | Fluff and Smut | Insecurity | Pining | Slow Burn | Strangers to Friends to Lovers | Strangers to Lovers | Vaginal Sex | Valentine's Day | ish | it's mostly soft and fluffy | jin's bad jokes,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/21663934,154,Half-Baked Holiday,"Granny Park's Gossip: That Seokjin, don’t get me started on him. He’s worked hard to open and run that bakery of his, you know, and I’m so proud that it’s so successful now. Wish he would find a nice person to settle down with, though, he deserves it, as long as he’s been on his own. Well, I guess you can’t really call it alone when he’s got that grump of a best friend always hanging around him. He really should be paying her, what with all the time she spends at the bakery with him. She’s always waking up on the wrong side of the bed, but she’s not so bad when she brings me some of those cookies of his, or just around Seokjin in general, if I’m honest. Too distracted by staring at that pretty face of his, I suppose, though who can blame her?",2019-12-04,12631,Explicit,F/M,Completed,Baker Kim Seokjin | Jin | Best Friends to Lovers | Explicit Smut | Grump!Reader | idiots to lovers,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You Series: The Snowball Effect [7]",seokjin,{'seokjin'}
https://golemlab.eu/graph/12589936,154,Mistletoe,It's a beautiful day to learn that mistletoe is hemiparasitic.,2017-11-01,1225,Teen And Up Audiences,F/M,Completed,Alternate Universe - Vampire | First Kiss | Human/Vampire Relationship | Mistletoe | Vampire Kim Seokjin | Jin | Walks In The Park,Kim Seokjin | Jin/Reader Series: Vampire!Jin [3],seokjin,{'seokjin'}
https://golemlab.eu/graph/19301776,151,Dear Authornim,"You’re a writer of BTS fanfiction. rockstarjin is your favorite reader that you’ve actually come to be friends with…and maybe had a bit of a crush on if you were honest. When they mention that they were in your area, you muster up all your courage and ask to meet up. You’re up for quite the surprise.",2019-06-21,2697,Explicit,F/M,In-Progress,Crack | Fluff | Friends to Lovers | Gentle femdom | Kim Seokjin discovers fanfiction | Kim Seokjin | Jin-centric | Light Dom/sub | Online Relationship | Original Female Character - Freeform | Reader-Insert | because someone needs to take care of Seokjin right | idolverse | oh look there's smut now | please don't call me authornim lol | reader - Freeform | the title is a joke,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/12424503,151,give me your attention,"You just need him, and his attention.",2017-10-20,1240,Not Rated,F/M,Completed,Age Play | Age Play Caregiver Kim Seokjin | Jin | CG/L | DDLG | Daddy Kink | Little Reader | Little!Reader | Non-Sexual Age Play | Non-Sexual Kink | Requested | cgl | daddy seokjin | daddy!seokjin | dd/lg | tags what tags idk what tags are,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/12635061,149,Plage,the suave champion swimmer is like a fish out of the water around the girl he is crushing on.,2017-11-07,10581,Mature,F/M,Completed,Fluff | Smut | Swimmer!Jin | bad dad jokes but it's okay cause jin is a sweetie,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/19057186,144,Groove To My Vibe,"Everyone tends to assume that your boyfriend, for all his refusals to dish on your private life and his somewhat conservative preferences for PDA, is most likely about as vanilla as they come. Despite often being baited with jokes about being a ‘missionary man’ and the like, Jin has never once given the slightest hint as to what sorts of things the two of you get up to in the bedroom. And in the kitchen. Not to mention his car. And sometimes the bathroom at the coffee shop around the corner. He’d certainly never tell a soul about the remote tucked into his pants pocket or all the ways he intends to make you squirm for him during a group outing at the club. A private man though Jin may be, secretly playing around in public is one of his favorite past times and you do so love to join in on his particular idea of fun.",2019-06-01,18448,Explicit,F/M,Completed,Bad Puns | Established Relationship | Fluff | Semi-Public Sex | Smut | Vibrators | a bit of edging | jin and reader are so whipped for each other | mild praise kink on jin and the reader's part,Kim Seokjin | Jin/Reader Series: Groove To My Vibe Series [1],seokjin,{'seokjin'}
https://golemlab.eu/graph/20594000,142,breakfast sweets,Your attempt to sneak out of the apartment of last night’s one-night stand doesn’t go as planned.,2019-09-10,2453,Explicit,F/M,Completed,Crack | Daddy Kink | Dirty Talk | Fluff | One Night Stands | Oral Sex | Orgasm Delay/Denial | Smut,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/11559108,142,Mama Mo's,"This is the second in a BTS OneShot Series based on a prompt list I ran across! Jin's story is based on the prompt:The Classic™- The hotel only has a king sized bed, I guess we’re sharing.",2017-07-20,5363,Mature,F/M,Completed,Fluff and Humor | One Shot | Romantic Comedy | Romantic Fluff,Kim Seokjin | Jin/Reader Series: BTS Bed Sharing Series [2],seokjin,{'seokjin'}
https://golemlab.eu/graph/16931838,142,Drabbles - Kim Seokjin,These are 100+ word drabbles from our tumblr @bang-tan-bitches. These are Kim Seokjin x Reader pairing.,2018-12-10,6362,Not Rated,F/M,In-Progress,Alternate Universe | Angst | Anything you can imagine really | Daddy Kink | Drama | Fluff | Horror | Humor | Idols | Mafia AU | Smut | Thriller | Vampire AU | Werewolf AU | merman au,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You Series: Drabbles [2]",seokjin,{'seokjin'}
