s,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,kudos,member,keyword,relationship,tag_list,canonical_tags,noncanonical_tags,filtered_noncanonical_tags,bts_tags
https://golemlab.eu/graph/18386048,acts of decorum (or lack thereof),“…Do people really mean what I think they mean when they say ‘send nudes’?”,2019-04-07,2215,Teen And Up Audiences,F/M,Completed,251,seokjin,Alternate Universe - Vampire | Awkward Flirting | Awkward Romance | Dark | Dark Comedy | Human/Vampire Relationship | Texting | Unresolved Sexual Tension | Wooing,Kim Seokjin | Jin/Reader Series: Vampire!Jin [5],"['Alternate Universe - Vampire', 'Awkward Flirting', 'Awkward Romance', 'Dark', 'Dark Comedy', 'Human/Vampire Relationship', 'Texting', 'Unresolved Sexual Tension', 'Wooing']","['Alternate Universe - Vampire', 'Awkward Flirting', 'Awkward Romance', 'Dark', 'Dark Comedy', 'Human/Vampire Relationship', 'Texting', 'Unresolved Sexual Tension', 'Wooing']",[],[],[]
https://golemlab.eu/graph/25024918,Sugar,"When you fall into art critic Kim Seokjin’s good graces by chance, his good favor means more recognition for your hard work and more attention from unexpected sources. OR Sugar daddy Jin gets jealous and fucks you up against the window of his penthouse.",2020-07-02,8974,Explicit,F/M,Completed,245,seokjin,Aftercare | Belts | Blow Jobs | Bondage | Come Eating | Creampie | Dom Kim Seokjin | Jin | Dom/sub | Dom/sub Play | Exhibitionism | Face-Fucking | Fluff | Jealousy | Kim Seokjin | Jin is Whipped | Light Bondage | Multiple Orgasms | Nipple Play | Orgasm Control | Orgasm Delay/Denial | Possessive Behavior | Punishment | Semi-Public Sex | Sex | Smut | Spanking | Sugar Daddy | Sugar Daddy Kim Seokjin | Jin | Teasing,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You","['Aftercare', 'Belts', 'Blow Jobs', 'Bondage', 'Come Eating', 'Creampie', 'Dom Kim Seokjin', 'Jin', 'Dom/sub', 'Dom/sub Play', 'Exhibitionism', 'Face-Fucking', 'Fluff', 'Jealousy', 'Kim Seokjin', 'Jin is Whipped', 'Light Bondage', 'Multiple Orgasms', 'Nipple Play', 'Orgasm Control', 'Orgasm Delay/Denial', 'Possessive Behavior', 'Punishment', 'Semi-Public Sex', 'Sex', 'Smut', 'Spanking', 'Sugar Daddy', 'Sugar Daddy Kim Seokjin', 'Jin', 'Teasing']","['Aftercare', 'Belts', 'Blow Jobs', 'Bondage', 'Come Eating', 'Creampie', 'Dom/sub', 'Dom/sub Play', 'Exhibitionism', 'Face-Fucking', 'Fluff', 'Jealousy', 'Light Bondage', 'Multiple Orgasms', 'Nipple Play', 'Orgasm Control', 'Orgasm Delay/Denial', 'Possessive Behavior', 'Punishment', 'Semi-Public Sex', 'Sex', 'Smut', 'Spanking', 'Sugar Daddy', 'Teasing']","['Dom Kim Seokjin', 'Jin', 'Kim Seokjin', 'Jin is Whipped', 'Sugar Daddy Kim Seokjin', 'Jin']","['Dom Kim Seokjin', 'Jin', 'Kim Seokjin', 'Sugar Daddy Kim Seokjin', 'Jin']",[]
https://golemlab.eu/graph/21611479,Chained (Yandere Seokjin x Reader),Seokjin won't let you go that easily.,2019-11-30,4156,Explicit,F/M,In-Progress,239,seokjin,Abuse | Abusive Relationship | Blow Jobs | Comeplay | Deep Throating | Degradation | Dubiously Consensual Blow Jobs | Humiliation | Jealousy | Kidnapping | Mildly Dubious Consent | Obsession | Physical Abuse | Reader-Insert | Smut | Stockholm Syndrome | Throat Fucking | Toxic Relationship | Yandere BTS | Yandere Bangtan Boys | BTS | bts smut | jin smut | kpopyandere | seokjin smut | unhealthy relationship | weight loss,"Kim Seokjin | Jin/Reader, Yandere!Kim Seokjin/Reader","['Abuse', 'Abusive Relationship', 'Blow Jobs', 'Comeplay', 'Deep Throating', 'Degradation', 'Dubiously Consensual Blow Jobs', 'Humiliation', 'Jealousy', 'Kidnapping', 'Mildly Dubious Consent', 'Obsession', 'Physical Abuse', 'Reader-Insert', 'Smut', 'Stockholm Syndrome', 'Throat Fucking', 'Toxic Relationship', 'Yandere BTS', 'Yandere Bangtan Boys', 'BTS', 'bts smut', 'jin smut', 'kpopyandere', 'seokjin smut', 'unhealthy relationship', 'weight loss']","['Abuse', 'Blow Jobs', 'Comeplay', 'Dubiously Consensual Blow Jobs', 'Humiliation', 'Jealousy', 'Kidnapping', 'Mildly Dubious Consent', 'Obsession', 'Physical Abuse', 'Reader-Insert', 'Smut', 'Stockholm Syndrome']","['Abusive Relationship', 'Deep Throating', 'Degradation', 'Throat Fucking', 'Toxic Relationship', 'Yandere BTS', 'Yandere Bangtan Boys', 'BTS', 'bts smut', 'jin smut', 'kpopyandere', 'seokjin smut', 'unhealthy relationship', 'weight loss']","['Abusive Relationship', 'Deep Throating', 'Degradation', 'Throat Fucking', 'Toxic Relationship', 'Yandere BTS', 'Yandere Bangtan Boys']",[]
https://golemlab.eu/graph/22577224,Broken  (Yandere Seokjin x Reader),"You've finally escaped your crazy ex and are ready to start a new life, but Seokjin won't ever give up on you.",2020-02-08,5565,Explicit,F/M,Completed,239,seokjin,Blackmail | Jin fantasizes about knife play | Mean Seokjin | Misogyny | Obsession | Obsessive Behaviour | Pregnancy | Reader-Insert | Sexism | Stalking | Threats | Voyeurism | Yandere Bangtan Boys | BTS | kpopyandere | sexist slurs,"Kim Seokjin | Jin/Reader, Yandere!Jin/Reader, Yandere!Kim Seokjin/Reader, Yandere!Seokjin/Reader","['Blackmail', 'Jin fantasizes about knife play', 'Mean Seokjin', 'Misogyny', 'Obsession', 'Obsessive Behaviour', 'Pregnancy', 'Reader-Insert', 'Sexism', 'Stalking', 'Threats', 'Voyeurism', 'Yandere Bangtan Boys', 'BTS', 'kpopyandere', 'sexist slurs']","['Blackmail', 'Misogyny', 'Obsession', 'Pregnancy', 'Reader-Insert', 'Sexism', 'Stalking', 'Threats', 'Voyeurism']","['Jin fantasizes about knife play', 'Mean Seokjin', 'Obsessive Behaviour', 'Yandere Bangtan Boys', 'BTS', 'kpopyandere', 'sexist slurs']","['Mean Seokjin', 'Obsessive Behaviour', 'Yandere Bangtan Boys']",[]
https://golemlab.eu/graph/21671038,Don't Forget Love || Seokjin x Reader,Chef AU How could he possibly become head chef when you deserved it more? Another year of staying sous chef and now your sister dumps your nephew on you for three months. Just great! (A/n: Always been bad at summaries but I figure giving this story a try wouldn't hurt.),2019-12-04,241448,Teen And Up Audiences,F/M,Completed,221,seokjin,Alternate Universe - Chefs | Angst | Anxiety | Bad Parenting | Character Development | Chef Kim Seokjin | Jin | Chefs | Cooking | Cute | Happy Ending | Kim Namjoon - Freeform | Mental Health Issues | Min Yoongi - Freeform | Slow Burn | Suicidal Thoughts | important fictional character | jung hoseok - Freeform | mental health | other bts members make short appearances | poor mental health | soft,Kim Seokjin | Jin/Reader,"['Alternate Universe - Chefs', 'Angst', 'Anxiety', 'Bad Parenting', 'Character Development', 'Chef Kim Seokjin', 'Jin', 'Chefs', 'Cooking', 'Cute', 'Happy Ending', 'Kim Namjoon - Freeform', 'Mental Health Issues', 'Min Yoongi - Freeform', 'Slow Burn', 'Suicidal Thoughts', 'important fictional character', 'jung hoseok - Freeform', 'mental health', 'other bts members make short appearances', 'poor mental health', 'soft']","['Alternate Universe - Chefs', 'Angst', 'Anxiety', 'Bad Parenting', 'Character Development', 'Chefs', 'Cooking', 'Cute', 'Happy Ending', 'Mental Health Issues', 'Slow Burn', 'Suicidal Thoughts']","['Chef Kim Seokjin', 'Jin', 'Kim Namjoon - Freeform', 'Min Yoongi - Freeform', 'important fictional character', 'jung hoseok - Freeform', 'mental health', 'other bts members make short appearances', 'poor mental health', 'soft']","['Chef Kim Seokjin', 'Jin', 'Kim Namjoon - Freeform', 'Min Yoongi - Freeform']",[]
https://golemlab.eu/graph/12589940,Amaranthine,"Kim Seokjin discovers, firsthand, the consequences of not knowing that exchanging contact information over smart phones puts ones' birthday into the calendar only to be notified the day of. Or: in which Jin buys you a birthday present.",2017-11-01,6256,Teen And Up Audiences,F/M,Completed,218,seokjin,Alternate Universe - Vampire | Ambiguous Relationships | Birthday | Dark Comedy | Human/Vampire Relationship | Romanticism | Scene Gone Wrong | Texting | Vampire Kim Seokjin | Jin,Kim Seokjin | Jin/Reader Series: Vampire!Jin [4],"['Alternate Universe - Vampire', 'Ambiguous Relationships', 'Birthday', 'Dark Comedy', 'Human/Vampire Relationship', 'Romanticism', 'Scene Gone Wrong', 'Texting', 'Vampire Kim Seokjin', 'Jin']","['Alternate Universe - Vampire', 'Ambiguous Relationships', 'Birthday', 'Dark Comedy', 'Human/Vampire Relationship', 'Romanticism', 'Scene Gone Wrong', 'Texting']","['Vampire Kim Seokjin', 'Jin']","['Vampire Kim Seokjin', 'Jin']",[]
https://golemlab.eu/graph/14319522,These Wicked Delights,"In the dead of night, a sinful creature penetrates your mind, body, and soul.",2018-04-14,3355,Explicit,F/M,Completed,218,seokjin,Additional Warnings Apply | Additional Warnings In Author's Note | Creampie | Cunnilingus | Demon Kim Seokjin | Jin | Dub/noncon | Explicit Sexual Content | Fingering | Incubus Kim Seokjin | Jin | Originally Posted on Tumblr | POV Second Person | PWP | Reader-Insert | Smut | Squirting | Supernatural Elements | Vulgar Language | degrading dialogue | dom Jin | some sensory deprivation,Kim Seokjin | Jin/Reader Series: These Wicked Delights [1],"['Additional Warnings Apply', ""Additional Warnings In Author's Note"", 'Creampie', 'Cunnilingus', 'Demon Kim Seokjin', 'Jin', 'Dub/noncon', 'Explicit Sexual Content', 'Fingering', 'Incubus Kim Seokjin', 'Jin', 'Originally Posted on Tumblr', 'POV Second Person', 'PWP', 'Reader-Insert', 'Smut', 'Squirting', 'Supernatural Elements', 'Vulgar Language', 'degrading dialogue', 'dom Jin', 'some sensory deprivation']","['Additional Warnings Apply', ""Additional Warnings In Author's Note"", 'Creampie', 'Cunnilingus', 'Explicit Sexual Content', 'Originally Posted on Tumblr', 'POV Second Person', 'Reader-Insert', 'Smut', 'Supernatural Elements']","['Demon Kim Seokjin', 'Jin', 'Dub/noncon', 'Fingering', 'Incubus Kim Seokjin', 'Jin', 'PWP', 'Squirting', 'Vulgar Language', 'degrading dialogue', 'dom Jin', 'some sensory deprivation']","['Demon Kim Seokjin', 'Jin', 'Fingering', 'Incubus Kim Seokjin', 'Jin', 'Squirting', 'Vulgar Language']",[]
https://golemlab.eu/graph/7869697,Three O'Clock,Because bookworm Jin with glasses is needed,2016-08-25,1732,General Audiences,F/M,Completed,213,seokjin,Alternate Universe - Bookstore | Fluff,Kim Seokjin | Jin/Reader,"['Alternate Universe - Bookstore', 'Fluff']","['Alternate Universe - Bookstore', 'Fluff']",[],[],[]
https://golemlab.eu/graph/25752436,Glazed & Dazed: Good Girl Gone Bad XXX,"Vanilla, that’s what you do best as one of the industry’s most loved stars. Only you want a change. Taking the plunge to taint your pure image, knowing so many fans would love to see it sullied, even if just for one movie. There’s only one man for the job in your eyes. One you’ve always admired from afar, and the only one who’s perfect enough to take your innocence in the most fitting way. Seokjin Kim. Even more famous than you; a pro, a veteran, and someone you can’t wait to give your all for. Together you will be unstoppable.",2020-08-06,30391,Explicit,F/M,Completed,206,seokjin,Creampie | Deepthroating | Dick slapping | Dirty Talk | Dom Themes | External sexual use of a rolling pin | Facial | Feet | Light Manhandling | Multiple Orgasms | Oral Sex | Overstimulation | Pornstar Kim Seokjin | Pornstar Reader | Role played porn | Romance | Rough Sex | Smut | Spanking | Squirting | Throat Bulge | Use of the word Slut | ass eating | ass fingering | breath play | degrading names | face fucking | pornstar AU | slight angst | spitting,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You","['Creampie', 'Deepthroating', 'Dick slapping', 'Dirty Talk', 'Dom Themes', 'External sexual use of a rolling pin', 'Facial', 'Feet', 'Light Manhandling', 'Multiple Orgasms', 'Oral Sex', 'Overstimulation', 'Pornstar Kim Seokjin', 'Pornstar Reader', 'Role played porn', 'Romance', 'Rough Sex', 'Smut', 'Spanking', 'Squirting', 'Throat Bulge', 'Use of the word Slut', 'ass eating', 'ass fingering', 'breath play', 'degrading names', 'face fucking', 'pornstar AU', 'slight angst', 'spitting']","['Creampie', 'Deepthroating', 'Dirty Talk', 'Multiple Orgasms', 'Oral Sex', 'Overstimulation', 'Romance', 'Rough Sex', 'Smut', 'Spanking']","['Dick slapping', 'Dom Themes', 'External sexual use of a rolling pin', 'Facial', 'Feet', 'Light Manhandling', 'Pornstar Kim Seokjin', 'Pornstar Reader', 'Role played porn', 'Squirting', 'Throat Bulge', 'Use of the word Slut', 'ass eating', 'ass fingering', 'breath play', 'degrading names', 'face fucking', 'pornstar AU', 'slight angst', 'spitting']","['Dom Themes', 'Facial', 'Feet', 'Light Manhandling', 'Pornstar Kim Seokjin', 'Pornstar Reader', 'Squirting', 'Throat Bulge']",[]
https://golemlab.eu/graph/12211452,Inertia,"How do you move from friends to lovers? That’s the million-dollar question as you’ve fallen desperately in love with your childhood friend, Jin. And to make things worse, he’s smitten with another petite brunette who’s everything but you. How do you move from friends to lovers? You wished you knew. OR the f2l trope",2017-09-28,16081,Explicit,F/M,Completed,205,seokjin,Angst | Drama | Fluff | Friends to Lovers | Romance | Smut,Kim Seokjin | Jin/Reader Series: The One with the Tropes [2],"['Angst', 'Drama', 'Fluff', 'Friends to Lovers', 'Romance', 'Smut']","['Angst', 'Drama', 'Fluff', 'Friends to Lovers', 'Romance', 'Smut']",[],[],[]
https://golemlab.eu/graph/7873366,Concubine,You are a princess who needs attention and know just the person to give you some.,2016-08-26,2305,Mature,F/M,Completed,204,seokjin,Alternate Universe - Royalty | Fluff | Sexual Content | Smut,Kim Seokjin | Jin/Reader,"['Alternate Universe - Royalty', 'Fluff', 'Sexual Content', 'Smut']","['Alternate Universe - Royalty', 'Fluff', 'Sexual Content', 'Smut']",[],[],[]
https://golemlab.eu/graph/19477330,Sharing is Caring,Jin graciously decides to loan you to handsome Park Jimin for the night.,2019-07-04,3024,Explicit,F/M,Completed,204,seokjin,Creampie | Cum Eating | Cum Play | Dirty Talk | Double Oral | Masturbation | Objectification | Oral | Prostitution | Sex Work | Slapping | Spanking | Threesome | Voyeurism | blowjob | cuckholding | degrading names | dom!jimin,"Kim Seokjin | Jin/Reader, Park Jimin/Reader","['Creampie', 'Cum Eating', 'Cum Play', 'Dirty Talk', 'Double Oral', 'Masturbation', 'Objectification', 'Oral', 'Prostitution', 'Sex Work', 'Slapping', 'Spanking', 'Threesome', 'Voyeurism', 'blowjob', 'cuckholding', 'degrading names', 'dom!jimin']","['Creampie', 'Dirty Talk', 'Masturbation', 'Objectification', 'Prostitution', 'Sex Work', 'Slapping', 'Spanking', 'Threesome', 'Voyeurism']","['Cum Eating', 'Cum Play', 'Double Oral', 'Oral', 'blowjob', 'cuckholding', 'degrading names', 'dom!jimin']","['Cum Eating', 'Cum Play', 'Double Oral', 'Oral']",[]
https://golemlab.eu/graph/12861243,angel,That was the night you fell in love in front of a grocery store.,2015-12-21,1908,Teen And Up Audiences,F/M,Completed,197,seokjin,Awkward Romance | Christmas Fluff | Grocery Store | Love at First Sight | Snow,Kim Seokjin | Jin/Reader Series: Annual Christmas Drabbles!!! [4],"['Awkward Romance', 'Christmas Fluff', 'Grocery Store', 'Love at First Sight', 'Snow']","['Awkward Romance', 'Christmas Fluff', 'Grocery Store', 'Love at First Sight', 'Snow']",[],[],[]
https://golemlab.eu/graph/10680684,Bound For Life,You had been with your fiancee for far too long to give up fucking him whenever you felt like it in the name of tradition.,2017-04-20,1306,Explicit,F/M,Completed,196,seokjin,Alternate Universe - Historical | Dirty Talk | Fluff and Smut | Historical Inaccuracy | Light Dom/sub | Premarital Sex | Shibari | Sub Kim Seokjin | Jin | gross fluff,Kim Seokjin | Jin/Reader,"['Alternate Universe - Historical', 'Dirty Talk', 'Fluff and Smut', 'Historical Inaccuracy', 'Light Dom/sub', 'Premarital Sex', 'Shibari', 'Sub Kim Seokjin', 'Jin', 'gross fluff']","['Alternate Universe - Historical', 'Dirty Talk', 'Fluff and Smut', 'Historical Inaccuracy', 'Light Dom/sub', 'Premarital Sex', 'Shibari']","['Sub Kim Seokjin', 'Jin', 'gross fluff']","['Sub Kim Seokjin', 'Jin']",[]
https://golemlab.eu/graph/21343606,Erasers,You never thought to contact your soulmate through the erasers you always lose until you lose something extremely important and irreplaceable.,2019-11-07,1646,General Audiences,F/M,Completed,188,seokjin,Alternate Universe - Canon Divergence | Alternate Universe - Soulmates | BT21 - Freeform | Fluff | Losing Objects | Music | Music Creation | Soulmates | manuscript | music student | rj - Freeform,Kim Seokjin | Jin/Reader Series: BTS Soulmate AU [3],"['Alternate Universe - Canon Divergence', 'Alternate Universe - Soulmates', 'BT21 - Freeform', 'Fluff', 'Losing Objects', 'Music', 'Music Creation', 'Soulmates', 'manuscript', 'music student', 'rj - Freeform']","['Alternate Universe - Canon Divergence', 'Alternate Universe - Soulmates', 'Fluff', 'Music', 'Music Creation', 'Soulmates']","['BT21 - Freeform', 'Losing Objects', 'manuscript', 'music student', 'rj - Freeform']","['BT21 - Freeform', 'Losing Objects']",[]
https://golemlab.eu/graph/10363161,Princess,"It's been a long time since you've seen your boyfriend Jin, and he has something special planned for you.",2017-03-19,2203,Explicit,F/M,Completed,186,seokjin,Blindfolds | Blow Jobs | Fluff and Smut | Foreplay | Heavy Petting | Jin - Freeform | Kim Seokjin - Freeform | Lingerie | Masturbation | Porn With Plot | Porn with Feelings | Reader-Insert | Smut | Vaginal Fingering | bts - Freeform,Kim Seokjin | Jin/Reader,"['Blindfolds', 'Blow Jobs', 'Fluff and Smut', 'Foreplay', 'Heavy Petting', 'Jin - Freeform', 'Kim Seokjin - Freeform', 'Lingerie', 'Masturbation', 'Porn With Plot', 'Porn with Feelings', 'Reader-Insert', 'Smut', 'Vaginal Fingering', 'bts - Freeform']","['Blindfolds', 'Blow Jobs', 'Fluff and Smut', 'Foreplay', 'Heavy Petting', 'Lingerie', 'Masturbation', 'Porn With Plot', 'Porn with Feelings', 'Reader-Insert', 'Smut', 'Vaginal Fingering']","['Jin - Freeform', 'Kim Seokjin - Freeform', 'bts - Freeform']","['Jin - Freeform', 'Kim Seokjin - Freeform']",[]
